timestamp,server,cpu,memory,disk
2025-05-04 15:59:59.854133,server_2,5.43,37.08,30.25
2025-05-04 15:59:59.854133,server_3,57.96,52.83,61.22
2025-05-04 15:59:59.854133,server_4,27.5,44.91,28.11
2025-05-04 15:59:59.854133,server_5,14.3,54.11,57.65
2025-05-04 15:44:59.854133,server_1,53.57,97.67,95.83
2025-05-04 15:44:59.854133,server_2,50.68,65.81,25.1
2025-05-04 15:44:59.854133,server_3,58.19,46.02,30.82
2025-05-04 15:44:59.854133,server_4,49.6,70.85,43.51
2025-05-04 15:44:59.854133,server_5,29.19,59.65,91.13
2025-05-04 15:29:59.854133,server_1,68.95,81.58,53.14
2025-05-04 15:29:59.854133,server_2,99.1,81.88,66.24
2025-05-04 15:29:59.854133,server_3,33.59,26.7,81.58
2025-05-04 15:29:59.854133,server_4,89.42,80.26,38.15
2025-05-04 15:29:59.854133,server_5,54.46,14.25,45.99
2025-05-04 15:14:59.854133,server_1,80.86,38.86,53.61
2025-05-04 15:14:59.854133,server_2,73.92,22.22,37.78
2025-05-04 15:14:59.854133,server_3,32.09,23.23,31.34
2025-05-04 15:14:59.854133,server_4,68.58,42.51,73.34
2025-05-04 15:14:59.854133,server_5,35.62,35.68,65.2
2025-05-04 14:59:59.854133,server_1,50.5,35.92,93.73
2025-05-04 14:59:59.854133,server_2,93.48,50.47,79.93
2025-05-04 14:59:59.854133,server_3,96.33,59.89,90.14
2025-05-04 14:59:59.854133,server_4,87.89,93.66,28.53
2025-05-04 14:59:59.854133,server_5,93.93,83.65,39.99
2025-05-04 14:44:59.854133,server_1,93.35,95.89,95.39
2025-05-04 14:44:59.854133,server_2,78.64,78.9,41.29
2025-05-04 14:44:59.854133,server_3,17.75,69.57,82.44
2025-05-04 14:44:59.854133,server_4,69.88,76.83,22.7
2025-05-04 14:44:59.854133,server_5,84.56,76.74,68.63
2025-05-04 14:29:59.854133,server_1,90.13,41.63,55.65
2025-05-04 14:29:59.854133,server_2,9.08,51.24,63.36
2025-05-04 14:29:59.854133,server_3,27.21,52.28,93.83
2025-05-04 14:29:59.854133,server_4,86.98,16.07,28.55
2025-05-04 14:29:59.854133,server_5,94.97,39.37,34.18
2025-05-04 14:14:59.854133,server_1,7.19,33.07,43.57
2025-05-04 14:14:59.854133,server_2,12.58,98.05,97.45
2025-05-04 14:14:59.854133,server_3,27.02,23.25,97.66
2025-05-04 14:14:59.854133,server_4,58.51,26.99,47.14
2025-05-04 14:14:59.854133,server_5,84.19,49.36,82.66
2025-05-04 13:59:59.854133,server_1,40.81,92.21,32.95
2025-05-04 13:59:59.854133,server_2,81.35,20.24,29.32
2025-05-04 13:59:59.854133,server_3,32.01,48.95,58.96
2025-05-04 13:59:59.854133,server_4,64.35,18.6,48.33
2025-05-04 13:59:59.854133,server_5,14.71,18.54,67.94
2025-05-04 13:44:59.854133,server_1,67.01,14.68,24.37
2025-05-04 13:44:59.854133,server_2,76.49,36.41,81.3
2025-05-04 13:44:59.854133,server_3,42.24,30.34,79.89
2025-05-04 13:44:59.854133,server_4,44.65,30.77,34.93
2025-05-04 13:44:59.854133,server_5,58.86,53.6,38.38
2025-05-04 13:29:59.854133,server_1,18.88,45.17,44.78
2025-05-04 13:29:59.854133,server_2,47.43,26.32,64.06
2025-05-04 13:29:59.854133,server_3,5.51,20.4,95.32
2025-05-04 13:29:59.854133,server_4,34.81,92.85,64.41
2025-05-04 13:29:59.854133,server_5,84.13,43.98,62.37
2025-05-04 13:14:59.854133,server_1,14.1,86.56,72.52
2025-05-04 13:14:59.854133,server_2,92.51,85.97,99.86
2025-05-04 13:14:59.854133,server_3,69.17,42.58,95.26
2025-05-04 13:14:59.854133,server_4,74.25,96.21,73.78
2025-05-04 13:14:59.854133,server_5,50.78,11.54,68.72
2025-05-04 12:59:59.854133,server_1,84.96,74.34,28.85
2025-05-04 12:59:59.854133,server_2,6.88,58.12,67.02
2025-05-04 12:59:59.854133,server_3,15.42,37.94,95.78
2025-05-04 12:59:59.854133,server_4,70.56,63.49,42.59
2025-05-04 12:59:59.854133,server_5,66.08,53.7,72.61
2025-05-04 12:44:59.854133,server_1,65.82,78.14,60.74
2025-05-04 12:44:59.854133,server_2,61.62,24.85,80.93
2025-05-04 12:44:59.854133,server_3,52.83,22.6,42.1
2025-05-04 12:44:59.854133,server_4,26.52,28.08,30.29
2025-05-04 12:44:59.854133,server_5,56.38,48.78,30.59
2025-05-04 12:29:59.854133,server_1,16.06,59.3,91.58
2025-05-04 12:29:59.854133,server_2,12.9,89.8,24.4
2025-05-04 12:29:59.854133,server_3,75.42,73.35,72.7
2025-05-04 12:29:59.854133,server_4,74.55,99.39,49.45
2025-05-04 12:29:59.854133,server_5,54.31,22.62,87.33
2025-05-04 12:14:59.854133,server_1,71.95,23.29,86.75
2025-05-04 12:14:59.854133,server_2,15.24,73.3,83.08
2025-05-04 12:14:59.854133,server_3,40.01,38.54,30.61
2025-05-04 12:14:59.854133,server_4,44.61,38.06,56.32
2025-05-04 12:14:59.854133,server_5,9.56,83.34,75.57
2025-05-04 11:59:59.854133,server_1,38.35,13.45,41.88
2025-05-04 11:59:59.854133,server_2,77.45,62.09,56.53
2025-05-04 11:59:59.854133,server_3,35.13,30.97,23.04
2025-05-04 11:59:59.854133,server_4,29.37,22.09,29.86
2025-05-04 11:59:59.854133,server_5,41.85,47.11,76.74
2025-05-04 11:44:59.854133,server_1,17.59,73.16,73.99
2025-05-04 11:44:59.854133,server_2,19.1,95.51,23.1
2025-05-04 11:44:59.854133,server_3,60.7,85.89,58.63
2025-05-04 11:44:59.854133,server_4,37.26,30.21,88.67
2025-05-04 11:44:59.854133,server_5,21.35,49.15,80.74
2025-05-04 11:29:59.854133,server_1,11.26,60.23,37.99
2025-05-04 11:29:59.854133,server_2,96.76,43.33,21.38
2025-05-04 11:29:59.854133,server_3,16.48,92.01,24.29
2025-05-04 11:29:59.854133,server_4,67.38,10.65,69.19
2025-05-04 11:29:59.854133,server_5,41.1,50.02,36.82
2025-05-04 11:14:59.854133,server_1,77.85,53.49,84.6
2025-05-04 11:14:59.854133,server_2,26.6,68.6,91.01
2025-05-04 11:14:59.854133,server_3,61.34,10.41,55.4
2025-05-04 11:14:59.854133,server_4,26.78,30.76,49.53
2025-05-04 11:14:59.854133,server_5,16.62,56.28,35.27
2025-05-04 10:59:59.854133,server_1,38.92,90.09,92.19
2025-05-04 10:59:59.854133,server_2,42.25,80.42,20.69
2025-05-04 10:59:59.854133,server_3,89.18,86.02,31.62
2025-05-04 10:59:59.854133,server_4,28.38,67.83,90.99
2025-05-04 10:59:59.854133,server_5,25.35,59.96,24.76
2025-05-04 10:44:59.854133,server_1,41.12,68.17,95.56
2025-05-04 10:44:59.854133,server_2,41.32,72.46,77.05
2025-05-04 10:44:59.854133,server_3,9.79,26.12,42.52
2025-05-04 10:44:59.854133,server_4,12.18,58.45,62.37
2025-05-04 10:44:59.854133,server_5,51.48,67.16,28.22
2025-05-04 10:29:59.854133,server_1,79.57,38.75,51.2
2025-05-04 10:29:59.854133,server_2,8.56,28.63,92.9
2025-05-04 10:29:59.854133,server_3,17.7,76.65,87.09
2025-05-04 10:29:59.854133,server_4,26.64,37.21,44.4
2025-05-04 10:29:59.854133,server_5,23.63,87.12,34.03
2025-05-04 10:14:59.854133,server_1,38.6,50.61,54.21
2025-05-04 10:14:59.854133,server_2,55.39,89.32,59.94
2025-05-04 10:14:59.854133,server_3,86.27,97.0,97.43
2025-05-04 10:14:59.854133,server_4,26.83,28.29,45.2
2025-05-04 10:14:59.854133,server_5,7.54,74.59,20.13
2025-05-04 09:59:59.854133,server_1,63.59,19.73,77.91
2025-05-04 09:59:59.854133,server_2,57.97,87.28,69.2
2025-05-04 09:59:59.854133,server_3,79.69,17.58,36.39
2025-05-04 09:59:59.854133,server_4,74.34,40.59,89.95
2025-05-04 09:59:59.854133,server_5,77.85,61.31,30.73
2025-05-04 09:44:59.854133,server_1,76.5,58.36,41.33
2025-05-04 09:44:59.854133,server_2,18.99,22.54,49.17
2025-05-04 09:44:59.854133,server_3,89.79,53.83,95.65
2025-05-04 09:44:59.854133,server_4,61.87,18.1,44.18
2025-05-04 09:44:59.854133,server_5,54.25,21.42,94.19
2025-05-04 09:29:59.854133,server_1,43.76,77.68,87.98
2025-05-04 09:29:59.854133,server_2,25.66,61.49,31.75
2025-05-04 09:29:59.854133,server_3,63.79,53.72,43.01
2025-05-04 09:29:59.854133,server_4,53.17,12.69,22.0
2025-05-04 09:29:59.854133,server_5,18.83,36.71,59.25
2025-05-04 09:14:59.854133,server_1,77.1,99.92,53.89
2025-05-04 09:14:59.854133,server_2,77.39,93.31,34.18
2025-05-04 09:14:59.854133,server_3,76.8,91.5,30.18
2025-05-04 09:14:59.854133,server_4,13.21,32.04,63.71
2025-05-04 09:14:59.854133,server_5,44.04,63.01,49.86
2025-05-04 08:59:59.854133,server_1,42.21,55.77,24.14
2025-05-04 08:59:59.854133,server_2,55.62,97.84,82.91
2025-05-04 08:59:59.854133,server_3,30.44,43.97,91.58
2025-05-04 08:59:59.854133,server_4,95.63,85.36,66.89
2025-05-04 08:59:59.854133,server_5,97.6,30.99,62.72
2025-05-04 08:44:59.854133,server_1,60.51,20.44,52.44
2025-05-04 08:44:59.854133,server_2,67.19,11.94,31.6
2025-05-04 08:44:59.854133,server_3,6.44,34.23,52.98
2025-05-04 08:44:59.854133,server_4,87.5,23.83,75.45
2025-05-04 08:44:59.854133,server_5,18.14,72.19,98.08
2025-05-04 08:29:59.854133,server_1,40.11,73.43,57.44
2025-05-04 08:29:59.854133,server_2,15.66,35.16,45.02
2025-05-04 08:29:59.854133,server_3,85.09,65.83,72.21
2025-05-04 08:29:59.854133,server_4,71.69,70.27,57.66
2025-05-04 08:29:59.854133,server_5,48.14,10.2,57.71
2025-05-04 08:14:59.854133,server_1,47.05,96.81,93.71
2025-05-04 08:14:59.854133,server_2,33.84,55.29,46.12
2025-05-04 08:14:59.854133,server_3,72.75,16.21,83.53
2025-05-04 08:14:59.854133,server_4,47.7,36.49,60.08
2025-05-04 08:14:59.854133,server_5,89.57,32.77,31.64
2025-05-04 07:59:59.854133,server_1,92.07,86.9,92.87
2025-05-04 07:59:59.854133,server_2,77.72,74.01,80.82
2025-05-04 07:59:59.854133,server_3,7.58,98.82,29.78
2025-05-04 07:59:59.854133,server_4,10.29,80.56,59.93
2025-05-04 07:59:59.854133,server_5,59.39,99.83,43.49
2025-05-04 07:44:59.854133,server_1,65.44,19.68,44.81
2025-05-04 07:44:59.854133,server_2,33.97,74.53,83.22
2025-05-04 07:44:59.854133,server_3,62.48,27.49,74.98
2025-05-04 07:44:59.854133,server_4,26.46,17.92,75.9
2025-05-04 07:44:59.854133,server_5,26.18,45.85,32.24
2025-05-04 07:29:59.854133,server_1,25.82,30.13,57.66
2025-05-04 07:29:59.854133,server_2,74.42,74.04,82.94
2025-05-04 07:29:59.854133,server_3,92.2,31.27,98.26
2025-05-04 07:29:59.854133,server_4,77.32,71.81,45.6
2025-05-04 07:29:59.854133,server_5,55.31,38.9,58.31
2025-05-04 07:14:59.854133,server_1,87.98,35.94,23.42
2025-05-04 07:14:59.854133,server_2,32.34,74.25,73.01
2025-05-04 07:14:59.854133,server_3,17.25,99.77,74.31
2025-05-04 07:14:59.854133,server_4,43.54,22.96,70.04
2025-05-04 07:14:59.854133,server_5,37.58,72.49,91.41
2025-05-04 06:59:59.854133,server_1,9.61,31.34,55.46
2025-05-04 06:59:59.854133,server_2,37.67,84.09,65.15
2025-05-04 06:59:59.854133,server_3,11.68,24.4,99.12
2025-05-04 06:59:59.854133,server_4,10.75,94.02,26.38
2025-05-04 06:59:59.854133,server_5,55.35,16.66,98.95
2025-05-04 06:44:59.854133,server_1,85.04,71.26,59.92
2025-05-04 06:44:59.854133,server_2,60.78,16.52,45.57
2025-05-04 06:44:59.854133,server_3,46.61,97.04,79.0
2025-05-04 06:44:59.854133,server_4,90.73,11.33,56.9
2025-05-04 06:44:59.854133,server_5,92.64,62.01,56.08
2025-05-04 06:29:59.854133,server_1,30.31,25.18,46.95
2025-05-04 06:29:59.854133,server_2,94.78,13.57,84.93
2025-05-04 06:29:59.854133,server_3,61.32,54.02,85.72
2025-05-04 06:29:59.854133,server_4,66.2,59.77,92.63
2025-05-04 06:29:59.854133,server_5,99.12,85.97,25.63
2025-05-04 06:14:59.854133,server_1,43.06,70.07,67.3
2025-05-04 06:14:59.854133,server_2,76.46,40.9,92.13
2025-05-04 06:14:59.854133,server_3,16.48,73.29,76.63
2025-05-04 06:14:59.854133,server_4,75.8,80.59,84.29
2025-05-04 06:14:59.854133,server_5,52.04,80.78,53.55
2025-05-04 05:59:59.854133,server_1,89.27,40.76,48.76
2025-05-04 05:59:59.854133,server_2,87.96,51.61,79.75
2025-05-04 05:59:59.854133,server_3,10.84,32.24,34.79
2025-05-04 05:59:59.854133,server_4,56.35,90.5,83.29
2025-05-04 05:59:59.854133,server_5,7.35,88.8,44.47
2025-05-04 05:44:59.854133,server_1,81.82,32.12,77.47
2025-05-04 05:44:59.854133,server_2,91.43,84.88,39.78
2025-05-04 05:44:59.854133,server_3,11.92,21.89,98.18
2025-05-04 05:44:59.854133,server_4,43.09,73.63,88.0
2025-05-04 05:44:59.854133,server_5,64.9,22.21,80.17
2025-05-04 05:29:59.854133,server_1,98.49,80.42,89.45
2025-05-04 05:29:59.854133,server_2,35.53,34.57,78.22
2025-05-04 05:29:59.854133,server_3,19.05,41.84,58.37
2025-05-04 05:29:59.854133,server_4,32.13,83.06,42.42
2025-05-04 05:29:59.854133,server_5,79.98,53.51,25.41
2025-05-04 05:14:59.854133,server_1,51.95,82.62,77.58
2025-05-04 05:14:59.854133,server_2,71.57,39.63,32.75
2025-05-04 05:14:59.854133,server_3,45.76,10.48,72.39
2025-05-04 05:14:59.854133,server_4,28.35,15.96,54.21
2025-05-04 05:14:59.854133,server_5,51.85,51.85,87.97
2025-05-04 04:59:59.854133,server_1,55.49,28.08,92.81
2025-05-04 04:59:59.854133,server_2,49.2,28.77,65.27
2025-05-04 04:59:59.854133,server_3,62.22,17.94,73.23
2025-05-04 04:59:59.854133,server_4,59.33,40.25,37.83
2025-05-04 04:59:59.854133,server_5,6.37,61.43,43.27
2025-05-04 04:44:59.854133,server_1,68.92,91.39,33.34
2025-05-04 04:44:59.854133,server_2,40.37,44.57,67.19
2025-05-04 04:44:59.854133,server_3,35.61,78.18,73.04
2025-05-04 04:44:59.854133,server_4,22.57,84.25,30.13
2025-05-04 04:44:59.854133,server_5,42.1,51.1,31.9
2025-05-04 04:29:59.854133,server_1,42.44,47.57,88.79
2025-05-04 04:29:59.854133,server_2,41.58,22.98,73.8
2025-05-04 04:29:59.854133,server_3,65.28,77.86,88.73
2025-05-04 04:29:59.854133,server_4,61.4,61.44,93.99
2025-05-04 04:29:59.854133,server_5,17.73,52.96,94.94
2025-05-04 04:14:59.854133,server_1,51.9,43.95,28.38
2025-05-04 04:14:59.854133,server_2,93.47,38.29,39.59
2025-05-04 04:14:59.854133,server_3,19.99,87.83,71.57
2025-05-04 04:14:59.854133,server_4,91.28,28.86,56.13
2025-05-04 04:14:59.854133,server_5,22.72,70.52,22.36
2025-05-04 03:59:59.854133,server_1,65.65,67.09,79.09
2025-05-04 03:59:59.854133,server_2,16.66,13.27,62.31
2025-05-04 03:59:59.854133,server_3,21.87,58.15,33.85
2025-05-04 03:59:59.854133,server_4,59.29,90.57,58.65
2025-05-04 03:59:59.854133,server_5,57.52,15.54,22.94
2025-05-04 03:44:59.854133,server_1,85.07,12.36,67.12
2025-05-04 03:44:59.854133,server_2,98.04,10.36,48.16
2025-05-04 03:44:59.854133,server_3,94.94,18.45,32.85
2025-05-04 03:44:59.854133,server_4,43.89,68.81,29.64
2025-05-04 03:44:59.854133,server_5,23.93,14.57,28.95
2025-05-04 03:29:59.854133,server_1,50.58,31.14,50.0
2025-05-04 03:29:59.854133,server_2,55.62,20.19,25.66
2025-05-04 03:29:59.854133,server_3,42.59,75.92,84.73
2025-05-04 03:29:59.854133,server_4,61.86,36.02,34.78
2025-05-04 03:29:59.854133,server_5,74.78,29.41,20.78
2025-05-04 03:14:59.854133,server_1,95.42,67.17,39.67
2025-05-04 03:14:59.854133,server_2,91.25,54.45,99.88
2025-05-04 03:14:59.854133,server_3,39.64,10.19,81.38
2025-05-04 03:14:59.854133,server_4,90.34,35.62,82.56
2025-05-04 03:14:59.854133,server_5,21.02,13.29,43.55
2025-05-04 02:59:59.854133,server_1,48.31,72.38,38.04
2025-05-04 02:59:59.854133,server_2,41.23,82.37,25.14
2025-05-04 02:59:59.854133,server_3,24.29,63.8,85.79
2025-05-04 02:59:59.854133,server_4,74.95,28.73,65.88
2025-05-04 02:59:59.854133,server_5,51.09,43.7,44.4
2025-05-04 02:44:59.854133,server_1,19.09,99.6,55.83
2025-05-04 02:44:59.854133,server_2,37.31,26.06,26.68
2025-05-04 02:44:59.854133,server_3,90.67,37.93,38.62
2025-05-04 02:44:59.854133,server_4,26.78,84.9,34.84
2025-05-04 02:44:59.854133,server_5,18.28,19.59,85.36
2025-05-04 02:29:59.854133,server_1,69.66,73.67,95.51
2025-05-04 02:29:59.854133,server_2,29.42,40.48,49.36
2025-05-04 02:29:59.854133,server_3,62.02,80.09,84.88
2025-05-04 02:29:59.854133,server_4,88.55,47.19,31.47
2025-05-04 02:29:59.854133,server_5,94.05,86.01,64.77
2025-05-04 02:14:59.854133,server_1,49.86,68.11,82.69
2025-05-04 02:14:59.854133,server_2,10.67,46.9,63.46
2025-05-04 02:14:59.854133,server_3,46.67,86.95,29.24
2025-05-04 02:14:59.854133,server_4,12.89,24.06,69.99
2025-05-04 02:14:59.854133,server_5,22.63,32.7,81.27
2025-05-04 01:59:59.854133,server_1,45.47,12.18,80.8
2025-05-04 01:59:59.854133,server_2,64.32,15.26,86.87
2025-05-04 01:59:59.854133,server_3,96.68,67.07,27.63
2025-05-04 01:59:59.854133,server_4,85.97,97.13,25.17
2025-05-04 01:59:59.854133,server_5,46.22,16.61,64.48
2025-05-04 01:44:59.854133,server_1,60.04,71.27,41.76
2025-05-04 01:44:59.854133,server_2,77.52,71.11,21.19
2025-05-04 01:44:59.854133,server_3,23.01,84.85,89.39
2025-05-04 01:44:59.854133,server_4,31.75,26.41,77.07
2025-05-04 01:44:59.854133,server_5,49.95,83.51,81.57
2025-05-04 01:29:59.854133,server_1,85.33,13.47,27.49
2025-05-04 01:29:59.854133,server_2,48.18,54.87,95.35
2025-05-04 01:29:59.854133,server_3,98.58,31.07,46.9
2025-05-04 01:29:59.854133,server_4,90.18,80.9,61.15
2025-05-04 01:29:59.854133,server_5,64.32,47.99,59.63
2025-05-04 01:14:59.854133,server_1,30.43,92.74,86.56
2025-05-04 01:14:59.854133,server_2,84.36,26.77,77.99
2025-05-04 01:14:59.854133,server_3,15.4,76.28,52.57
2025-05-04 01:14:59.854133,server_4,11.81,60.8,87.86
2025-05-04 01:14:59.854133,server_5,81.47,17.17,43.9
2025-05-04 00:59:59.854133,server_1,71.56,30.78,84.52
2025-05-04 00:59:59.854133,server_2,94.6,37.35,97.18
2025-05-04 00:59:59.854133,server_3,41.76,53.77,35.73
2025-05-04 00:59:59.854133,server_4,95.12,20.01,72.1
2025-05-04 00:59:59.854133,server_5,54.61,79.1,36.74
2025-05-04 00:44:59.854133,server_1,71.61,76.4,37.86
2025-05-04 00:44:59.854133,server_2,97.83,14.85,54.18
2025-05-04 00:44:59.854133,server_3,25.13,70.58,60.54
2025-05-04 00:44:59.854133,server_4,24.98,79.6,79.29
2025-05-04 00:44:59.854133,server_5,40.33,89.0,28.01
2025-05-04 00:29:59.854133,server_1,22.81,40.34,34.64
2025-05-04 00:29:59.854133,server_2,22.91,55.3,91.97
2025-05-04 00:29:59.854133,server_3,87.11,13.09,82.61
2025-05-04 00:29:59.854133,server_4,72.7,50.29,51.25
2025-05-04 00:29:59.854133,server_5,59.86,16.34,86.63
2025-05-04 00:14:59.854133,server_1,54.56,30.94,82.99
2025-05-04 00:14:59.854133,server_2,16.45,85.16,54.6
2025-05-04 00:14:59.854133,server_3,47.51,16.29,44.96
2025-05-04 00:14:59.854133,server_4,50.59,14.47,58.71
2025-05-04 00:14:59.854133,server_5,56.13,50.94,60.12
2025-05-03 23:59:59.854133,server_1,40.24,67.3,45.26
2025-05-03 23:59:59.854133,server_2,29.76,37.24,74.61
2025-05-03 23:59:59.854133,server_3,75.58,67.43,75.73
2025-05-03 23:59:59.854133,server_4,82.3,40.81,39.15
2025-05-03 23:59:59.854133,server_5,95.4,93.38,36.54
2025-05-03 23:44:59.854133,server_1,77.63,66.87,86.91
2025-05-03 23:44:59.854133,server_2,62.69,76.18,60.97
2025-05-03 23:44:59.854133,server_3,26.72,91.66,75.7
2025-05-03 23:44:59.854133,server_4,9.85,87.07,82.08
2025-05-03 23:44:59.854133,server_5,51.03,47.95,82.9
2025-05-03 23:29:59.854133,server_1,96.96,60.99,82.41
2025-05-03 23:29:59.854133,server_2,65.85,28.87,81.83
2025-05-03 23:29:59.854133,server_3,70.74,89.28,74.76
2025-05-03 23:29:59.854133,server_4,26.46,68.45,45.6
2025-05-03 23:29:59.854133,server_5,68.65,60.21,66.53
2025-05-03 23:14:59.854133,server_1,71.69,89.49,66.94
2025-05-03 23:14:59.854133,server_2,10.56,79.23,89.6
2025-05-03 23:14:59.854133,server_3,36.38,13.05,42.73
2025-05-03 23:14:59.854133,server_4,63.55,38.61,76.89
2025-05-03 23:14:59.854133,server_5,67.74,57.56,84.63
2025-05-03 22:59:59.854133,server_1,90.61,20.41,23.99
2025-05-03 22:59:59.854133,server_2,28.36,51.09,82.55
2025-05-03 22:59:59.854133,server_3,47.3,90.99,88.09
2025-05-03 22:59:59.854133,server_4,75.87,52.94,95.89
2025-05-03 22:59:59.854133,server_5,77.45,87.17,81.89
2025-05-03 22:44:59.854133,server_1,21.37,60.84,64.36
2025-05-03 22:44:59.854133,server_2,75.32,61.64,22.3
2025-05-03 22:44:59.854133,server_3,27.18,30.42,57.76
2025-05-03 22:44:59.854133,server_4,42.65,53.18,33.05
2025-05-03 22:44:59.854133,server_5,13.07,60.41,29.44
2025-05-03 22:29:59.854133,server_1,31.24,23.07,23.97
2025-05-03 22:29:59.854133,server_2,81.8,21.3,49.2
2025-05-03 22:29:59.854133,server_3,95.82,47.62,53.81
2025-05-03 22:29:59.854133,server_4,95.59,63.9,88.61
2025-05-03 22:29:59.854133,server_5,36.9,65.24,77.23
2025-05-03 22:14:59.854133,server_1,89.97,44.87,25.85
2025-05-03 22:14:59.854133,server_2,31.79,96.83,76.59
2025-05-03 22:14:59.854133,server_3,17.37,76.3,48.16
2025-05-03 22:14:59.854133,server_4,53.61,61.96,22.88
2025-05-03 22:14:59.854133,server_5,7.17,71.42,96.73
2025-05-03 21:59:59.854133,server_1,47.87,56.13,26.54
2025-05-03 21:59:59.854133,server_2,82.61,75.83,82.87
2025-05-03 21:59:59.854133,server_3,37.16,65.95,57.26
2025-05-03 21:59:59.854133,server_4,86.47,86.1,70.94
2025-05-03 21:59:59.854133,server_5,6.37,62.35,63.02
2025-05-03 21:44:59.854133,server_1,68.1,75.2,57.37
2025-05-03 21:44:59.854133,server_2,15.8,96.86,60.78
2025-05-03 21:44:59.854133,server_3,56.65,77.73,20.67
2025-05-03 21:44:59.854133,server_4,21.45,75.81,64.59
2025-05-03 21:44:59.854133,server_5,83.77,82.5,55.0
2025-05-03 21:29:59.854133,server_1,73.62,24.96,66.72
2025-05-03 21:29:59.854133,server_2,38.17,69.57,50.81
2025-05-03 21:29:59.854133,server_3,22.74,74.56,58.31
2025-05-03 21:29:59.854133,server_4,81.37,44.11,23.68
2025-05-03 21:29:59.854133,server_5,56.61,53.07,27.92
2025-05-03 21:14:59.854133,server_1,57.9,55.87,29.68
2025-05-03 21:14:59.854133,server_2,96.96,53.39,21.33
2025-05-03 21:14:59.854133,server_3,6.86,42.81,46.56
2025-05-03 21:14:59.854133,server_4,84.93,22.31,57.6
2025-05-03 21:14:59.854133,server_5,14.06,65.47,29.77
2025-05-03 20:59:59.854133,server_1,75.59,81.76,32.36
2025-05-03 20:59:59.854133,server_2,71.84,61.4,57.74
2025-05-03 20:59:59.854133,server_3,30.73,57.88,74.01
2025-05-03 20:59:59.854133,server_4,18.14,69.69,67.81
2025-05-03 20:59:59.854133,server_5,56.84,74.33,43.34
2025-05-03 20:44:59.854133,server_1,16.82,52.12,20.41
2025-05-03 20:44:59.854133,server_2,72.62,35.93,51.49
2025-05-03 20:44:59.854133,server_3,94.18,89.48,50.45
2025-05-03 20:44:59.854133,server_4,68.67,51.86,71.14
2025-05-03 20:44:59.854133,server_5,55.12,50.79,21.59
2025-05-03 20:29:59.854133,server_1,27.37,76.88,78.24
2025-05-03 20:29:59.854133,server_2,90.68,14.87,37.91
2025-05-03 20:29:59.854133,server_3,45.61,59.67,38.39
2025-05-03 20:29:59.854133,server_4,7.45,14.44,99.36
2025-05-03 20:29:59.854133,server_5,29.68,59.69,47.8
2025-05-03 20:14:59.854133,server_1,29.27,46.83,76.78
2025-05-03 20:14:59.854133,server_2,65.15,89.72,59.01
2025-05-03 20:14:59.854133,server_3,32.32,74.44,47.42
2025-05-03 20:14:59.854133,server_4,79.87,88.35,37.15
2025-05-03 20:14:59.854133,server_5,97.2,62.89,46.75
2025-05-03 19:59:59.854133,server_1,54.03,23.91,31.38
2025-05-03 19:59:59.854133,server_2,9.17,31.25,48.84
2025-05-03 19:59:59.854133,server_3,14.83,75.19,28.67
2025-05-03 19:59:59.854133,server_4,88.28,57.7,21.63
2025-05-03 19:59:59.854133,server_5,76.82,16.28,72.67
2025-05-03 19:44:59.854133,server_1,43.63,13.41,85.52
2025-05-03 19:44:59.854133,server_2,78.35,33.27,99.01
2025-05-03 19:44:59.854133,server_3,45.9,15.43,72.17
2025-05-03 19:44:59.854133,server_4,73.78,65.84,73.73
2025-05-03 19:44:59.854133,server_5,40.51,35.85,48.65
2025-05-03 19:29:59.854133,server_1,67.83,45.97,25.66
2025-05-03 19:29:59.854133,server_2,10.69,45.62,37.68
2025-05-03 19:29:59.854133,server_3,77.06,67.45,76.55
2025-05-03 19:29:59.854133,server_4,51.41,69.52,34.06
2025-05-03 19:29:59.854133,server_5,7.89,48.28,96.99
2025-05-03 19:14:59.854133,server_1,38.88,21.58,23.28
2025-05-03 19:14:59.854133,server_2,88.34,49.94,37.45
2025-05-03 19:14:59.854133,server_3,55.22,79.42,65.48
2025-05-03 19:14:59.854133,server_4,63.53,88.28,90.72
2025-05-03 19:14:59.854133,server_5,30.0,51.8,40.16
2025-05-03 18:59:59.854133,server_1,46.16,98.52,59.43
2025-05-03 18:59:59.854133,server_2,81.97,90.65,84.55
2025-05-03 18:59:59.854133,server_3,69.25,74.79,81.18
2025-05-03 18:59:59.854133,server_4,7.8,21.33,32.65
2025-05-03 18:59:59.854133,server_5,65.41,44.97,48.69
2025-05-03 18:44:59.854133,server_1,71.78,90.81,77.96
2025-05-03 18:44:59.854133,server_2,91.49,16.94,36.91
2025-05-03 18:44:59.854133,server_3,31.88,39.6,76.29
2025-05-03 18:44:59.854133,server_4,47.29,83.05,60.09
2025-05-03 18:44:59.854133,server_5,89.02,97.38,26.16
2025-05-03 18:29:59.854133,server_1,99.46,26.22,64.18
2025-05-03 18:29:59.854133,server_2,50.47,31.03,38.11
2025-05-03 18:29:59.854133,server_3,90.98,57.36,25.9
2025-05-03 18:29:59.854133,server_4,48.23,50.33,29.18
2025-05-03 18:29:59.854133,server_5,99.74,18.5,29.18
2025-05-03 18:14:59.854133,server_1,43.73,62.16,36.23
2025-05-03 18:14:59.854133,server_2,5.18,64.6,46.33
